season,mechanism,alpha,sigma_scale,n_sims,n_finalists,top_judge_final,champion_mode,champion_mode_prob,champion_mode_prob_se,champion_entropy,tpi_season_avg,tpi_n,tpi_std,tpi_p05,tpi_p95,tpi_boot_p025,tpi_boot_p975,fan_vs_uniform_contrast,fan_vs_uniform_contrast_se,robust_fail_rate,robust_fail_rate_se,robust_fail_rate_fixed,robust_fail_rate_fixed_se,robust_fail_rate_random_bottom_k,robust_fail_rate_random_bottom_k_se,robust_fail_rate_add,robust_fail_rate_add_se,robust_fail_rate_redistribute,robust_fail_rate_redistribute_se,outlier_mult
17,dynamic_weight,0.5,2.0,100,4,Amber Riley,Amber Riley,0.42,0.04935585071701227,1.1327992891917407,0.7947428243473698,100,0.10749185402488148,0.6379247015610652,0.8864325068870524,0.7747792224189949,0.8130343770497178,0.58,0.04935585071701227,0.9,0.03,,,0.75,0.04330127018922193,0.77,0.042083250825001625,0.87,0.03363034344160047,10.0
17,percent_cap,0.5,2.0,100,4,Amber Riley,Corbin Bleu,0.39,0.048774993593028795,1.1778872841524868,0.7795174799947526,100,0.13344534191856366,0.6379247015610652,0.8864325068870524,0.7531349091564999,0.8030113874130919,0.65,0.047696960070847276,0.82,0.0384187454245971,,,0.79,0.0407308237088326,0.77,0.042083250825001625,0.8,0.04,2.0
17,percent_cap,0.5,2.0,100,4,Amber Riley,Corbin Bleu,0.39,0.048774993593028795,1.1778872841524868,0.7795174799947526,100,0.13344534191856366,0.6379247015610652,0.8864325068870524,0.7531349091564999,0.8030113874130919,0.65,0.047696960070847276,0.92,0.027129319932501065,,,0.78,0.04142463035441595,0.71,0.04537620521815371,0.91,0.028618176042508364,5.0
17,percent_cap,0.5,2.0,100,4,Amber Riley,Corbin Bleu,0.39,0.048774993593028795,1.1778872841524868,0.7795174799947526,100,0.13344534191856366,0.6379247015610652,0.8864325068870524,0.7531349091564999,0.8030113874130919,0.65,0.047696960070847276,0.95,0.021794494717703377,,,0.77,0.042083250825001625,0.75,0.04330127018922193,0.91,0.028618176042508364,10.0
18,percent,0.5,2.0,100,4,Meryl Davis,Amy Purdy,0.37,0.048280430818293245,1.4123486841925943,0.775527904040404,100,0.14942775461462351,0.4063275613275613,0.888888888888889,0.7491904808501683,0.8015131274050025,0.67,0.04702127178203499,0.78,0.04142463035441595,,,0.67,0.04702127178203499,0.68,0.0466476151587624,0.8,0.04,2.0
18,percent,0.5,2.0,100,4,Meryl Davis,Amy Purdy,0.37,0.048280430818293245,1.4123486841925943,0.775527904040404,100,0.14942775461462351,0.4063275613275613,0.888888888888889,0.7491904808501683,0.8015131274050025,0.67,0.04702127178203499,0.8,0.04,,,0.68,0.0466476151587624,0.73,0.044395945760846225,0.91,0.028618176042508364,5.0
18,percent,0.5,2.0,100,4,Meryl Davis,Amy Purdy,0.37,0.048280430818293245,1.4123486841925943,0.775527904040404,100,0.14942775461462351,0.4063275613275613,0.888888888888889,0.7491904808501683,0.8015131274050025,0.67,0.04702127178203499,0.91,0.028618176042508364,,,0.62,0.048538644398046386,0.77,0.042083250825001625,0.91,0.028618176042508364,10.0
18,rank,0.5,2.0,100,4,Meryl Davis,Amy Purdy,0.6,0.04898979485566356,0.8237197315118312,0.8416601731601733,100,0.049419549631594575,0.8206008297258297,0.888888888888889,0.8325757620851372,0.84972113997114,0.65,0.047696960070847276,0.7,0.045825756949558406,,,0.71,0.04537620521815371,0.69,0.04624932431938871,0.73,0.044395945760846225,2.0
18,rank,0.5,2.0,100,4,Meryl Davis,Amy Purdy,0.6,0.04898979485566356,0.8237197315118312,0.8416601731601733,100,0.049419549631594575,0.8206008297258297,0.888888888888889,0.8325757620851372,0.84972113997114,0.65,0.047696960070847276,0.71,0.04537620521815371,,,0.71,0.04537620521815371,0.74,0.04386342439892262,0.76,0.04270831300812525,5.0
18,rank,0.5,2.0,100,4,Meryl Davis,Amy Purdy,0.6,0.04898979485566356,0.8237197315118312,0.8416601731601733,100,0.049419549631594575,0.8206008297258297,0.888888888888889,0.8325757620851372,0.84972113997114,0.65,0.047696960070847276,0.73,0.044395945760846225,,,0.67,0.04702127178203499,0.75,0.04330127018922193,0.76,0.04270831300812525,10.0
18,percent_judge_save,0.5,2.0,100,4,Meryl Davis,Amy Purdy,0.58,0.04935585071701227,0.894129684706882,0.8328375180375179,100,0.08663018882830713,0.6663492063492062,0.888888888888889,0.8154438041125541,0.8489482656926407,0.64,0.048,0.72,0.0448998886412873,,,0.63,0.048280430818293245,0.62,0.048538644398046386,0.78,0.04142463035441595,2.0
18,percent_judge_save,0.5,2.0,100,4,Meryl Davis,Amy Purdy,0.58,0.04935585071701227,0.894129684706882,0.8328375180375179,100,0.08663018882830713,0.6663492063492062,0.888888888888889,0.8154438041125541,0.8489482656926407,0.64,0.048,0.8,0.04,,,0.65,0.047696960070847276,0.69,0.04624932431938871,0.63,0.048280430818293245,5.0
18,percent_judge_save,0.5,2.0,100,4,Meryl Davis,Amy Purdy,0.58,0.04935585071701227,0.894129684706882,0.8328375180375179,100,0.08663018882830713,0.6663492063492062,0.888888888888889,0.8154438041125541,0.8489482656926407,0.64,0.048,0.86,0.03469870314579494,,,0.66,0.04737087712930804,0.75,0.04330127018922193,0.63,0.048280430818293245,10.0
18,percent_sqrt,0.5,2.0,100,4,Meryl Davis,Amy Purdy,0.39,0.048774993593028795,1.3075844078547363,0.7949273809523809,100,0.1346249575877266,0.4063275613275613,0.888888888888889,0.7640617162698412,0.8196332254088505,0.63,0.048280430818293245,0.8,0.04,,,0.66,0.04737087712930804,0.76,0.04270831300812525,0.74,0.04386342439892262,2.0
18,percent_sqrt,0.5,2.0,100,4,Meryl Davis,Amy Purdy,0.39,0.048774993593028795,1.3075844078547363,0.7949273809523809,100,0.1346249575877266,0.4063275613275613,0.888888888888889,0.7640617162698412,0.8196332254088505,0.63,0.048280430818293245,0.8,0.04,,,0.67,0.04702127178203499,0.74,0.04386342439892262,0.99,0.009949874371066205,5.0
18,percent_sqrt,0.5,2.0,100,4,Meryl Davis,Amy Purdy,0.39,0.048774993593028795,1.3075844078547363,0.7949273809523809,100,0.1346249575877266,0.4063275613275613,0.888888888888889,0.7640617162698412,0.8196332254088505,0.63,0.048280430818293245,0.87,0.03363034344160047,,,0.68,0.0466476151587624,0.75,0.04330127018922193,0.99,0.009949874371066205,10.0
18,percent_log,0.5,2.0,100,4,Meryl Davis,Amy Purdy,0.28,0.0448998886412873,1.5168378754127525,0.7074580266955267,100,0.18291581821678754,0.4063275613275613,0.888888888888889,0.6686951742123618,0.736891048881674,0.77,0.042083250825001625,0.86,0.03469870314579494,,,0.81,0.03923009049186606,0.83,0.037563279941985904,0.87,0.03363034344160047,2.0
18,percent_log,0.5,2.0,100,4,Meryl Davis,Amy Purdy,0.28,0.0448998886412873,1.5168378754127525,0.7074580266955267,100,0.18291581821678754,0.4063275613275613,0.888888888888889,0.6686951742123618,0.736891048881674,0.77,0.042083250825001625,0.89,0.031288975694324025,,,0.82,0.0384187454245971,0.86,0.03469870314579494,0.97,0.017058722109231986,5.0
18,percent_log,0.5,2.0,100,4,Meryl Davis,Amy Purdy,0.28,0.0448998886412873,1.5168378754127525,0.7074580266955267,100,0.18291581821678754,0.4063275613275613,0.888888888888889,0.6686951742123618,0.736891048881674,0.77,0.042083250825001625,0.93,0.02551470164434614,,,0.86,0.03469870314579494,0.86,0.03469870314579494,0.97,0.017058722109231986,10.0
18,dynamic_weight,0.5,2.0,100,4,Meryl Davis,Amy Purdy,0.45,0.049749371855331,1.2914508895557608,0.8041188131313132,100,0.11502015704093331,0.653348124098124,0.888888888888889,0.7830688991101491,0.8273463675444926,0.67,0.04702127178203499,0.76,0.04270831300812525,,,0.66,0.04737087712930804,0.73,0.044395945760846225,0.78,0.04142463035441595,2.0
18,dynamic_weight,0.5,2.0,100,4,Meryl Davis,Amy Purdy,0.45,0.049749371855331,1.2914508895557608,0.8041188131313132,100,0.11502015704093331,0.653348124098124,0.888888888888889,0.7830688991101491,0.8273463675444926,0.67,0.04702127178203499,0.81,0.03923009049186606,,,0.64,0.048,0.73,0.044395945760846225,0.91,0.028618176042508364,5.0
18,dynamic_weight,0.5,2.0,100,4,Meryl Davis,Amy Purdy,0.45,0.049749371855331,1.2914508895557608,0.8041188131313132,100,0.11502015704093331,0.653348124098124,0.888888888888889,0.7830688991101491,0.8273463675444926,0.67,0.04702127178203499,0.89,0.031288975694324025,,,0.67,0.04702127178203499,0.77,0.042083250825001625,0.91,0.028618176042508364,10.0
18,percent_cap,0.5,2.0,100,4,Meryl Davis,Amy Purdy,0.36,0.048,1.40816953920765,0.7704401815776817,100,0.1500105231904541,0.4063275613275613,0.888888888888889,0.7414769696969695,0.7977487752525254,0.68,0.0466476151587624,0.78,0.04142463035441595,,,0.66,0.04737087712930804,0.69,0.04624932431938871,0.79,0.0407308237088326,2.0
18,percent_cap,0.5,2.0,100,4,Meryl Davis,Amy Purdy,0.36,0.048,1.40816953920765,0.7704401815776817,100,0.1500105231904541,0.4063275613275613,0.888888888888889,0.7414769696969695,0.7977487752525254,0.68,0.0466476151587624,0.79,0.0407308237088326,,,0.67,0.04702127178203499,0.69,0.04624932431938871,0.96,0.019595917942265433,5.0
18,percent_cap,0.5,2.0,100,4,Meryl Davis,Amy Purdy,0.36,0.048,1.40816953920765,0.7704401815776817,100,0.1500105231904541,0.4063275613275613,0.888888888888889,0.7414769696969695,0.7977487752525254,0.68,0.0466476151587624,0.85,0.035707142142714254,,,0.68,0.0466476151587624,0.76,0.04270831300812525,0.96,0.019595917942265433,10.0
19,percent,0.5,2.0,100,4,Alfonso Ribeiro,Janel Parrish,0.31,0.04624932431938871,1.3329123010780015,0.7761808166580895,100,0.06873230005587955,0.6923838787475152,0.8703004066640431,0.7627803015797335,0.7901341663387119,0.72,0.0448998886412873,0.73,0.044395945760846225,,,0.71,0.04537620521815371,0.76,0.04270831300812525,0.73,0.044395945760846225,2.0
19,percent,0.5,2.0,100,4,Alfonso Ribeiro,Janel Parrish,0.31,0.04624932431938871,1.3329123010780015,0.7761808166580895,100,0.06873230005587955,0.6923838787475152,0.8703004066640431,0.7627803015797335,0.7901341663387119,0.72,0.0448998886412873,0.8,0.04,,,0.71,0.04537620521815371,0.7,0.045825756949558406,0.99,0.009949874371066205,5.0
19,percent,0.5,2.0,100,4,Alfonso Ribeiro,Janel Parrish,0.31,0.04624932431938871,1.3329123010780015,0.7761808166580895,100,0.06873230005587955,0.6923838787475152,0.8703004066640431,0.7627803015797335,0.7901341663387119,0.72,0.0448998886412873,0.82,0.0384187454245971,,,0.66,0.04737087712930804,0.73,0.044395945760846225,0.99,0.009949874371066205,10.0
19,rank,0.5,2.0,100,4,Alfonso Ribeiro,Alfonso Ribeiro,0.8,0.04,0.6225752839491666,0.8401565858384042,100,0.0634034142104775,0.6923838787475152,0.8703004066640431,0.8276919460589915,0.8526325574047167,0.2,0.04,0.23,0.042083250825001625,,,0.2,0.04,0.13,0.03363034344160047,0.27,0.044395945760846225,2.0
19,rank,0.5,2.0,100,4,Alfonso Ribeiro,Alfonso Ribeiro,0.8,0.04,0.6225752839491666,0.8401565858384042,100,0.0634034142104775,0.6923838787475152,0.8703004066640431,0.8276919460589915,0.8526325574047167,0.2,0.04,0.22,0.04142463035441596,,,0.24,0.04270831300812525,0.22,0.04142463035441596,0.34,0.04737087712930804,5.0
19,rank,0.5,2.0,100,4,Alfonso Ribeiro,Alfonso Ribeiro,0.8,0.04,0.6225752839491666,0.8401565858384042,100,0.0634034142104775,0.6923838787475152,0.8703004066640431,0.8276919460589915,0.8526325574047167,0.2,0.04,0.2,0.04,,,0.25,0.04330127018922193,0.24,0.04270831300812525,0.34,0.04737087712930804,10.0
19,percent_judge_save,0.5,2.0,100,4,Alfonso Ribeiro,Janel Parrish,0.43,0.04950757517794625,1.2069936863806783,0.7871902718493629,100,0.06483900687743828,0.6923838787475152,0.8703004066640431,0.7764812838676477,0.7969655850462669,0.7,0.045825756949558406,0.7,0.045825756949558406,,,0.68,0.0466476151587624,0.71,0.04537620521815371,0.61,0.048774993593028795,2.0
19,percent_judge_save,0.5,2.0,100,4,Alfonso Ribeiro,Janel Parrish,0.43,0.04950757517794625,1.2069936863806783,0.7871902718493629,100,0.06483900687743828,0.6923838787475152,0.8703004066640431,0.7764812838676477,0.7969655850462669,0.7,0.045825756949558406,0.71,0.04537620521815371,,,0.64,0.048,0.56,0.04963869458396342,0.94,0.023748684174075843,5.0
19,percent_judge_save,0.5,2.0,100,4,Alfonso Ribeiro,Janel Parrish,0.43,0.04950757517794625,1.2069936863806783,0.7871902718493629,100,0.06483900687743828,0.6923838787475152,0.8703004066640431,0.7764812838676477,0.7969655850462669,0.7,0.045825756949558406,0.79,0.0407308237088326,,,0.63,0.048280430818293245,0.62,0.048538644398046386,0.94,0.023748684174075843,10.0
19,percent_sqrt,0.5,2.0,100,4,Alfonso Ribeiro,Janel Parrish,0.31,0.04624932431938871,1.4638902959041284,0.759471672267127,100,0.10826678072056674,0.6923838787475152,0.8703004066640431,0.7374612410947639,0.7799737857786154,0.74,0.04386342439892262,0.81,0.03923009049186606,,,0.78,0.04142463035441595,0.76,0.04270831300812525,0.77,0.042083250825001625,2.0
19,percent_sqrt,0.5,2.0,100,4,Alfonso Ribeiro,Janel Parrish,0.31,0.04624932431938871,1.4638902959041284,0.759471672267127,100,0.10826678072056674,0.6923838787475152,0.8703004066640431,0.7374612410947639,0.7799737857786154,0.74,0.04386342439892262,0.77,0.042083250825001625,,,0.74,0.04386342439892262,0.75,0.04330127018922193,0.94,0.023748684174075843,5.0
19,percent_sqrt,0.5,2.0,100,4,Alfonso Ribeiro,Janel Parrish,0.31,0.04624932431938871,1.4638902959041284,0.759471672267127,100,0.10826678072056674,0.6923838787475152,0.8703004066640431,0.7374612410947639,0.7799737857786154,0.74,0.04386342439892262,0.86,0.03469870314579494,,,0.7,0.045825756949558406,0.77,0.042083250825001625,0.94,0.023748684174075843,10.0
19,percent_log,0.5,2.0,100,4,Alfonso Ribeiro,Sadie Robertson,0.27,0.044395945760846225,1.5644486690244042,0.7441002720623934,100,0.12208651168832604,0.33912892662892663,0.8703004066640431,0.7208890074641968,0.7687135728434025,0.76,0.04270831300812525,0.77,0.042083250825001625,,,0.73,0.044395945760846225,0.72,0.0448998886412873,0.76,0.04270831300812525,2.0
19,percent_log,0.5,2.0,100,4,Alfonso Ribeiro,Sadie Robertson,0.27,0.044395945760846225,1.5644486690244042,0.7441002720623934,100,0.12208651168832604,0.33912892662892663,0.8703004066640431,0.7208890074641968,0.7687135728434025,0.76,0.04270831300812525,0.83,0.037563279941985904,,,0.75,0.04330127018922193,0.71,0.04537620521815371,0.89,0.031288975694324025,5.0
19,percent_log,0.5,2.0,100,4,Alfonso Ribeiro,Sadie Robertson,0.27,0.044395945760846225,1.5644486690244042,0.7441002720623934,100,0.12208651168832604,0.33912892662892663,0.8703004066640431,0.7208890074641968,0.7687135728434025,0.76,0.04270831300812525,0.81,0.03923009049186606,,,0.73,0.044395945760846225,0.73,0.044395945760846225,0.89,0.031288975694324025,10.0
19,dynamic_weight,0.5,2.0,100,4,Alfonso Ribeiro,Sadie Robertson,0.32,0.0466476151587624,1.3124997104450706,0.7760400205854752,100,0.07134369818814862,0.6923838787475152,0.8703004066640431,0.7636115785729424,0.7880118459823006,0.7,0.045825756949558406,0.7,0.045825756949558406,,,0.68,0.0466476151587624,0.73,0.044395945760846225,0.75,0.04330127018922193,2.0
19,dynamic_weight,0.5,2.0,100,4,Alfonso Ribeiro,Sadie Robertson,0.32,0.0466476151587624,1.3124997104450706,0.7760400205854752,100,0.07134369818814862,0.6923838787475152,0.8703004066640431,0.7636115785729424,0.7880118459823006,0.7,0.045825756949558406,0.83,0.037563279941985904,,,0.72,0.0448998886412873,0.69,0.04624932431938871,0.99,0.009949874371066205,5.0
19,dynamic_weight,0.5,2.0,100,4,Alfonso Ribeiro,Sadie Robertson,0.32,0.0466476151587624,1.3124997104450706,0.7760400205854752,100,0.07134369818814862,0.6923838787475152,0.8703004066640431,0.7636115785729424,0.7880118459823006,0.7,0.045825756949558406,0.83,0.037563279941985904,,,0.71,0.04537620521815371,0.71,0.04537620521815371,0.99,0.009949874371066205,10.0
19,percent_cap,0.5,2.0,100,4,Alfonso Ribeiro,Sadie Robertson,0.3,0.0458257569495584,1.3478786309590767,0.7761856275038095,100,0.0706834072191786,0.6923838787475152,0.8703004066640431,0.7635892324216189,0.787065789008971,0.7,0.045825756949558406,0.78,0.04142463035441595,,,0.71,0.04537620521815371,0.71,0.04537620521815371,0.74,0.04386342439892262,2.0
19,percent_cap,0.5,2.0,100,4,Alfonso Ribeiro,Sadie Robertson,0.3,0.0458257569495584,1.3478786309590767,0.7761856275038095,100,0.0706834072191786,0.6923838787475152,0.8703004066640431,0.7635892324216189,0.787065789008971,0.7,0.045825756949558406,0.79,0.0407308237088326,,,0.81,0.03923009049186606,0.7,0.045825756949558406,0.97,0.017058722109231986,5.0
19,percent_cap,0.5,2.0,100,4,Alfonso Ribeiro,Sadie Robertson,0.3,0.0458257569495584,1.3478786309590767,0.7761856275038095,100,0.0706834072191786,0.6923838787475152,0.8703004066640431,0.7635892324216189,0.787065789008971,0.7,0.045825756949558406,0.86,0.03469870314579494,,,0.73,0.044395945760846225,0.72,0.0448998886412873,0.97,0.017058722109231986,10.0
20,percent,0.5,2.0,100,3,Riker Lynch,Riker Lynch,0.41,0.04918333050943175,1.1776436403087063,0.7821925004008338,100,0.15863950699032325,0.46145382395382384,0.8826984126984125,0.752248364498156,0.8070440049302551,0.64,0.048,0.59,0.04918333050943175,,,0.58,0.04935585071701227,0.57,0.04950757517794625,0.62,0.048538644398046386,2.0
20,percent,0.5,2.0,100,3,Riker Lynch,Riker Lynch,0.41,0.04918333050943175,1.1776436403087063,0.7821925004008338,100,0.15863950699032325,0.46145382395382384,0.8826984126984125,0.752248364498156,0.8070440049302551,0.64,0.048,0.6,0.04898979485566356,,,0.67,0.04702127178203499,0.57,0.04950757517794625,0.69,0.04624932431938871,5.0
20,percent,0.5,2.0,100,3,Riker Lynch,Riker Lynch,0.41,0.04918333050943175,1.1776436403087063,0.7821925004008338,100,0.15863950699032325,0.46145382395382384,0.8826984126984125,0.752248364498156,0.8070440049302551,0.64,0.048,0.61,0.048774993593028795,,,0.71,0.04537620521815371,0.58,0.04935585071701227,0.69,0.04624932431938871,10.0
20,rank,0.5,2.0,100,3,Riker Lynch,Riker Lynch,0.48,0.049959983987187186,1.038811757145593,0.8685158569825235,100,0.03262125292790729,0.8231277056277057,0.9070987654320987,0.8623025825717494,0.8753466267837103,0.68,0.0466476151587624,0.46,0.04983974317750845,,,0.49,0.04998999899979995,0.48,0.049959983987187186,0.54,0.04983974317750845,2.0
20,rank,0.5,2.0,100,3,Riker Lynch,Riker Lynch,0.48,0.049959983987187186,1.038811757145593,0.8685158569825235,100,0.03262125292790729,0.8231277056277057,0.9070987654320987,0.8623025825717494,0.8753466267837103,0.68,0.0466476151587624,0.51,0.04998999899979995,,,0.51,0.04998999899979995,0.51,0.04998999899979995,0.6,0.04898979485566356,5.0
20,rank,0.5,2.0,100,3,Riker Lynch,Riker Lynch,0.48,0.049959983987187186,1.038811757145593,0.8685158569825235,100,0.03262125292790729,0.8231277056277057,0.9070987654320987,0.8623025825717494,0.8753466267837103,0.68,0.0466476151587624,0.44,0.04963869458396343,,,0.45,0.049749371855331,0.52,0.049959983987187186,0.6,0.04898979485566356,10.0
20,percent_judge_save,0.5,2.0,100,3,Riker Lynch,Riker Lynch,0.55,0.049749371855330994,1.101647451527899,0.838971528779862,100,0.1080703799478007,0.46145382395382384,0.9070987654320987,0.8160022779381114,0.8594000247514829,0.72,0.0448998886412873,0.54,0.04983974317750845,,,0.53,0.04990991885387112,0.58,0.04935585071701227,0.61,0.048774993593028795,2.0
20,percent_judge_save,0.5,2.0,100,3,Riker Lynch,Riker Lynch,0.55,0.049749371855330994,1.101647451527899,0.838971528779862,100,0.1080703799478007,0.46145382395382384,0.9070987654320987,0.8160022779381114,0.8594000247514829,0.72,0.0448998886412873,0.55,0.049749371855330994,,,0.54,0.04983974317750845,0.49,0.04998999899979995,0.54,0.04983974317750845,5.0
20,percent_judge_save,0.5,2.0,100,3,Riker Lynch,Riker Lynch,0.55,0.049749371855330994,1.101647451527899,0.838971528779862,100,0.1080703799478007,0.46145382395382384,0.9070987654320987,0.8160022779381114,0.8594000247514829,0.72,0.0448998886412873,0.58,0.04935585071701227,,,0.51,0.04998999899979995,0.56,0.04963869458396342,0.54,0.04983974317750845,10.0
20,percent_sqrt,0.5,2.0,100,3,Riker Lynch,Riker Lynch,0.37,0.048280430818293245,1.2994453901330256,0.7683086810565979,100,0.17007616525911953,0.46145382395382384,0.8839184303350968,0.7379381397055875,0.7975684672869571,0.64,0.048,0.61,0.048774993593028795,,,0.68,0.0466476151587624,0.57,0.04950757517794625,0.71,0.04537620521815371,2.0
20,percent_sqrt,0.5,2.0,100,3,Riker Lynch,Riker Lynch,0.37,0.048280430818293245,1.2994453901330256,0.7683086810565979,100,0.17007616525911953,0.46145382395382384,0.8839184303350968,0.7379381397055875,0.7975684672869571,0.64,0.048,0.7,0.045825756949558406,,,0.66,0.04737087712930804,0.67,0.04702127178203499,0.72,0.0448998886412873,5.0
20,percent_sqrt,0.5,2.0,100,3,Riker Lynch,Riker Lynch,0.37,0.048280430818293245,1.2994453901330256,0.7683086810565979,100,0.17007616525911953,0.46145382395382384,0.8839184303350968,0.7379381397055875,0.7975684672869571,0.64,0.048,0.66,0.04737087712930804,,,0.69,0.04624932431938871,0.67,0.04702127178203499,0.72,0.0448998886412873,10.0
20,percent_log,0.5,2.0,100,3,Riker Lynch,Riker Lynch,0.35,0.047696960070847276,1.5326367451851546,0.7284671166025334,100,0.20078045573255382,0.4084099927849928,0.9070987654320987,0.6955774833904522,0.757241049608185,0.75,0.04330127018922193,0.65,0.047696960070847276,,,0.57,0.04950757517794625,0.64,0.048,0.67,0.04702127178203499,2.0
20,percent_log,0.5,2.0,100,3,Riker Lynch,Riker Lynch,0.35,0.047696960070847276,1.5326367451851546,0.7284671166025334,100,0.20078045573255382,0.4084099927849928,0.9070987654320987,0.6955774833904522,0.757241049608185,0.75,0.04330127018922193,0.72,0.0448998886412873,,,0.65,0.047696960070847276,0.7,0.045825756949558406,0.79,0.0407308237088326,5.0
20,percent_log,0.5,2.0,100,3,Riker Lynch,Riker Lynch,0.35,0.047696960070847276,1.5326367451851546,0.7284671166025334,100,0.20078045573255382,0.4084099927849928,0.9070987654320987,0.6955774833904522,0.757241049608185,0.75,0.04330127018922193,0.71,0.04537620521815371,,,0.65,0.047696960070847276,0.69,0.04624932431938871,0.79,0.0407308237088326,10.0
20,dynamic_weight,0.5,2.0,100,3,Riker Lynch,Riker Lynch,0.44,0.04963869458396343,1.1633805034328202,0.7992862874779542,100,0.14552849576767457,0.46145382395382384,0.8839184303350968,0.7711949435826521,0.8283391001282667,0.64,0.048,0.55,0.049749371855330994,,,0.59,0.04918333050943175,0.59,0.04918333050943175,0.62,0.048538644398046386,2.0
20,dynamic_weight,0.5,2.0,100,3,Riker Lynch,Riker Lynch,0.44,0.04963869458396343,1.1633805034328202,0.7992862874779542,100,0.14552849576767457,0.46145382395382384,0.8839184303350968,0.7711949435826521,0.8283391001282667,0.64,0.048,0.56,0.04963869458396342,,,0.68,0.0466476151587624,0.6,0.04898979485566356,0.68,0.0466476151587624,5.0
20,dynamic_weight,0.5,2.0,100,3,Riker Lynch,Riker Lynch,0.44,0.04963869458396343,1.1633805034328202,0.7992862874779542,100,0.14552849576767457,0.46145382395382384,0.8839184303350968,0.7711949435826521,0.8283391001282667,0.64,0.048,0.63,0.048280430818293245,,,0.69,0.04624932431938871,0.61,0.048774993593028795,0.68,0.0466476151587624,10.0
20,percent_cap,0.5,2.0,100,3,Riker Lynch,Riker Lynch,0.42,0.04935585071701227,1.0991259215000189,0.80364892977393,100,0.13606145397797687,0.46145382395382384,0.8826984126984125,0.7752687407808241,0.8254594078683662,0.58,0.04935585071701227,0.59,0.04918333050943175,,,0.57,0.04950757517794625,0.58,0.04935585071701227,0.6,0.04898979485566356,2.0
20,percent_cap,0.5,2.0,100,3,Riker Lynch,Riker Lynch,0.42,0.04935585071701227,1.0991259215000189,0.80364892977393,100,0.13606145397797687,0.46145382395382384,0.8826984126984125,0.7752687407808241,0.8254594078683662,0.58,0.04935585071701227,0.6,0.04898979485566356,,,0.64,0.048,0.56,0.04963869458396342,0.7,0.045825756949558406,5.0
20,percent_cap,0.5,2.0,100,3,Riker Lynch,Riker Lynch,0.42,0.04935585071701227,1.0991259215000189,0.80364892977393,100,0.13606145397797687,0.46145382395382384,0.8826984126984125,0.7752687407808241,0.8254594078683662,0.58,0.04935585071701227,0.59,0.04918333050943175,,,0.7,0.045825756949558406,0.57,0.04950757517794625,0.7,0.045825756949558406,10.0
21,percent,0.5,2.0,100,4,Bindi Irwin,Bindi Irwin,0.42,0.04935585071701227,1.2969402080609118,0.7866024438524438,100,0.1375006273947151,0.4474775224775225,0.9104673104673104,0.7636781461593961,0.8091940857753358,0.58,0.04935585071701227,0.59,0.04918333050943175,,,0.54,0.04983974317750845,0.6,0.04898979485566356,0.63,0.048280430818293245,2.0
21,percent,0.5,2.0,100,4,Bindi Irwin,Bindi Irwin,0.42,0.04935585071701227,1.2969402080609118,0.7866024438524438,100,0.1375006273947151,0.4474775224775225,0.9104673104673104,0.7636781461593961,0.8091940857753358,0.58,0.04935585071701227,0.67,0.04702127178203499,,,0.65,0.047696960070847276,0.69,0.04624932431938871,0.33,0.04702127178203499,5.0
21,percent,0.5,2.0,100,4,Bindi Irwin,Bindi Irwin,0.42,0.04935585071701227,1.2969402080609118,0.7866024438524438,100,0.1375006273947151,0.4474775224775225,0.9104673104673104,0.7636781461593961,0.8091940857753358,0.58,0.04935585071701227,0.64,0.048,,,0.7,0.045825756949558406,0.66,0.04737087712930804,0.33,0.04702127178203499,10.0
21,rank,0.5,2.0,100,4,Bindi Irwin,Bindi Irwin,0.54,0.04983974317750845,0.9024807368129698,0.8353744588744587,100,0.08191794748292759,0.7439199689199689,0.9104673104673104,0.8192750818625818,0.8489060155122655,0.46,0.04983974317750845,0.39,0.048774993593028795,,,0.41,0.04918333050943175,0.46,0.04983974317750845,0.44,0.04963869458396343,2.0
21,rank,0.5,2.0,100,4,Bindi Irwin,Bindi Irwin,0.54,0.04983974317750845,0.9024807368129698,0.8353744588744587,100,0.08191794748292759,0.7439199689199689,0.9104673104673104,0.8192750818625818,0.8489060155122655,0.46,0.04983974317750845,0.29,0.045376205218153706,,,0.46,0.04983974317750845,0.47,0.04990991885387112,0.24,0.04270831300812525,5.0
21,rank,0.5,2.0,100,4,Bindi Irwin,Bindi Irwin,0.54,0.04983974317750845,0.9024807368129698,0.8353744588744587,100,0.08191794748292759,0.7439199689199689,0.9104673104673104,0.8192750818625818,0.8489060155122655,0.46,0.04983974317750845,0.21,0.0407308237088326,,,0.47,0.04990991885387112,0.43,0.04950757517794625,0.24,0.04270831300812525,10.0
21,percent_judge_save,0.5,2.0,100,4,Bindi Irwin,Nick Carter,0.36,0.048,1.356739978097852,0.757413493913494,100,0.1293341494465949,0.4474775224775225,0.9104673104673104,0.7320771589521589,0.7801548583361083,0.75,0.04330127018922193,0.66,0.04737087712930804,,,0.73,0.044395945760846225,0.69,0.04624932431938871,0.8,0.04,2.0
